prompt,masked_entity,prompt_type,candidate_token,correct_or_wrong,layer,logit,final_logit,slope,curvature,stability,masked_drop
The tallest [MASK] in the world is,mountain,masked,Kilimanjaro,wrong,23,4.46875,11.0625,0.27128232758620674,0.023303698333245033,1.594465727374781,0.25
The tallest [MASK] in the world is,mountain,masked,Kilimanjaro,wrong,24,4.53125,11.0625,0.27128232758620674,0.023303698333245033,1.594465727374781,0.25
The tallest [MASK] in the world is,mountain,masked,Kilimanjaro,wrong,25,5.5,11.0625,0.27128232758620674,0.023303698333245033,1.594465727374781,0.25
The tallest [MASK] in the world is,mountain,masked,Kilimanjaro,wrong,26,4.9375,11.0625,0.27128232758620674,0.023303698333245033,1.594465727374781,0.25
The tallest [MASK] in the world is,mountain,masked,Kilimanjaro,wrong,27,5.125,11.0625,0.27128232758620674,0.023303698333245033,1.594465727374781,0.25
The tallest [MASK] in the world is,mountain,masked,Kilimanjaro,wrong,28,11.0625,11.0625,0.27128232758620674,0.023303698333245033,1.594465727374781,0.25
The tallest mountain in the world is,mountain,original,Denali,wrong,0,-0.05908203125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,1,0.3671875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,2,1.203125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,3,1.9921875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,4,0.08984375,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,5,1.390625,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,6,-0.197265625,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,7,-0.08349609375,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,8,0.404296875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,9,-0.365234375,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,10,0.62890625,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,11,1.125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,12,0.80859375,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,13,0.90234375,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,14,-0.5390625,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,15,0.35546875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,16,0.67578125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,17,0.6171875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,18,0.66796875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,19,1.203125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,20,3.8125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,21,2.671875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,22,5.40625,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,23,4.28125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,24,5.03125,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,25,4.96875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,26,4.6875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,27,5.15625,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest mountain in the world is,mountain,original,Denali,wrong,28,9.1875,9.1875,0.2127691560190886,0.01866204350871558,1.27768834319219,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,0,-0.05908203125,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,1,0.447265625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,2,0.9453125,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,3,1.359375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,4,0.5703125,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,5,1.375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,6,-0.0771484375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,7,-0.515625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,8,1.0390625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,9,-0.59375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,10,0.361328125,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,11,0.322265625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,12,1.6171875,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,13,1.8671875,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,14,-0.90234375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,15,-0.2197265625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,16,0.201171875,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,17,0.03271484375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,18,-0.10498046875,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,19,-0.041748046875,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,20,2.015625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,21,1.1640625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,22,0.58984375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,23,0.490234375,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,24,0.72265625,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,25,1.03125,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,26,1.1171875,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,27,1.4921875,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The tallest [MASK] in the world is,mountain,masked,Denali,wrong,28,7.5,7.5,0.06378576720289407,0.010288686493176935,1.4638000611869482,1.6875
The first president of the United States was,the United States,original,Washington,correct,0,0.003570556640625,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,1,-0.042236328125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,2,-0.049560546875,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,3,-1.5546875,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,4,0.380859375,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,5,-0.64453125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,6,0.44921875,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,7,1.0078125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,8,1.703125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,9,2.734375,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,10,2.25,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,11,2.046875,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,12,0.39453125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,13,1.046875,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,14,2.109375,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,15,2.515625,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,16,3.421875,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,17,3.34375,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,18,3.984375,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,19,5.28125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,20,6.15625,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,21,6.25,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,22,7.8125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,23,7.875,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,24,7.3125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,25,7.9375,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,26,8.0,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,27,7.53125,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of the United States was,the United States,original,Washington,correct,28,14.25,14.25,0.3932574192291409,0.01430877298129838,1.4615215514467241,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,0,0.003570556640625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,1,1.1484375,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,2,0.0111083984375,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,3,-1.6953125,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,4,-0.953125,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,5,-1.421875,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,6,-0.89453125,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,7,-1.4375,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,8,-1.7421875,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,9,0.9375,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,10,-0.22265625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,11,-0.1259765625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,12,-0.796875,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,13,0.97265625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,14,1.796875,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,15,2.28125,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,16,3.703125,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,17,3.03125,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,18,3.28125,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,19,3.65625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,20,3.5,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,21,2.796875,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,22,3.015625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,23,2.796875,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,24,2.65625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,25,2.609375,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,26,2.859375,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,27,3.15625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of [MASK] was,the United States,masked,Washington,correct,28,9.5625,9.5625,0.22427807136122221,0.006748978809643815,1.478704157038879,4.6875
The first president of the United States was,the United States,original,Lincoln,wrong,0,-0.03466796875,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,1,-1.6796875,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,2,0.91015625,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,3,0.294921875,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,4,-0.11376953125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,5,0.5390625,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,6,-1.203125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,7,-1.1015625,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,8,-2.03125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,9,-0.6328125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,10,-1.40625,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,11,-1.4140625,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,12,-0.25,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,13,-0.625,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,14,-0.96875,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,15,1.5546875,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,16,2.203125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,17,1.59375,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,18,2.734375,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,19,2.734375,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,20,3.65625,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,21,5.28125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,22,6.3125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,23,4.71875,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,24,5.03125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,25,3.328125,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,26,2.796875,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,27,2.84375,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of the United States was,the United States,original,Lincoln,wrong,28,7.25,7.25,0.24349792179802943,0.010705529981505016,1.3992316573739376,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,0,-0.03466796875,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,1,-1.9296875,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,2,0.14453125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,3,-1.3828125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,4,-2.421875,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,5,-1.5703125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,6,-2.4375,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,7,-2.828125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,8,-2.65625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,9,-1.53125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,10,-1.515625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,11,-1.1171875,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,12,-0.6015625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,13,-0.6640625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,14,-1.4296875,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,15,0.42578125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,16,1.046875,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,17,0.07177734375,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,18,0.5390625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,19,0.5,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,20,1.1328125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,21,2.75,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,22,3.625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,23,3.703125,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,24,4.09375,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,25,2.90625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,26,3.71875,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,27,4.65625,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of [MASK] was,the United States,masked,Lincoln,wrong,28,10.0,10.0,0.2785221193811575,0.019943754848586157,1.3639978405170592,-2.75
The first president of the United States was,the United States,original,Jefferson,wrong,0,-0.045166015625,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,1,-0.70703125,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,2,2.28125,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,3,1.9921875,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,4,2.265625,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,5,1.0546875,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,6,-1.5078125,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,7,0.37109375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,8,-1.4765625,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,9,-2.34375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,10,-2.734375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,11,-2.328125,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,12,-1.8359375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,13,-1.3359375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,14,1.25,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,15,1.9375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,16,1.8984375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,17,1.0,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
The first president of the United States was,the United States,original,Jefferson,wrong,18,2.09375,10.0625,0.28215801069889157,0.02125967527438995,1.8531270161312952,-0.375
