prompt,masked_entity,prompt_type,candidate_token,correct_or_wrong,layer,logit,final_logit,slope,curvature,stability,masked_drop
The first president of the United States was,the United States,original,Adams,wrong,20,3.453125,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,21,5.09375,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,22,5.71875,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,23,6.125,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,24,6.4375,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,25,4.5625,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,26,3.84375,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,27,3.140625,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of the United States was,the United States,original,Adams,wrong,28,7.28125,7.28125,0.12942940848214288,0.0026863141654859014,1.1494989031293568,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,0,-0.036376953125,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,1,0.61328125,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,2,0.42578125,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,3,0.71875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,4,0.201171875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,5,0.98828125,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,6,-0.1640625,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,7,1.21875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,8,1.3046875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,9,1.34375,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,10,1.609375,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,11,0.984375,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,12,0.796875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,13,-0.30078125,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,14,0.703125,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,15,-0.24609375,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,16,0.0029144287109375,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,17,0.4375,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,18,1.28125,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,19,0.34375,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,20,0.97265625,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,21,1.46875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,22,1.671875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,23,2.625,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,24,3.046875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,25,2.46875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,26,2.546875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,27,2.71875,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The first president of [MASK] was,the United States,masked,Adams,wrong,28,8.0625,8.0625,0.11507633002520778,0.011785043305271534,1.1723520309443294,-0.78125
The planet closest to the Sun is,the Sun,original,Mercury,correct,0,-0.125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,1,-3.5625,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,2,-2.6875,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,3,-1.8125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,4,-1.6953125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,5,-1.015625,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,6,-0.328125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,7,-0.08935546875,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,8,-1.734375,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,9,-1.125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,10,-1.578125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,11,-1.9296875,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,12,0.1630859375,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,13,-0.330078125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,14,1.0546875,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,15,3.0,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,16,4.28125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,17,5.53125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,18,6.53125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,19,8.0,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,20,8.4375,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,21,10.0,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,22,10.0,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,23,10.5,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,24,13.125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,25,12.8125,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,26,13.9375,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,27,13.1875,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to the Sun is,the Sun,original,Mercury,correct,28,19.5,19.5,0.7049321216902708,0.02995272300875531,1.6062076655718815,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,0,-0.125,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,1,-3.171875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,2,-3.0625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,3,-2.015625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,4,-2.703125,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,5,0.07763671875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,6,-0.375,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,7,-0.546875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,8,-1.71875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,9,-1.5078125,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,10,-2.15625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,11,-1.1796875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,12,1.875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,13,0.46484375,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,14,0.345703125,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,15,2.640625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,16,3.84375,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,17,5.0625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,18,6.5,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,19,7.625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,20,8.9375,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,21,10.8125,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,22,11.0625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,23,11.75,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,24,12.6875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,25,12.25,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,26,12.625,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,27,11.6875,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to [MASK] is,the Sun,masked,Mercury,correct,28,17.25,17.25,0.6801149264932262,0.024474001680935158,1.6092510557357986,2.25
The planet closest to the Sun is,the Sun,original,Venus,wrong,0,-0.11767578125,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,1,0.4375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,2,-0.28515625,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,3,-1.0390625,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,4,-2.15625,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,5,0.455078125,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,6,0.40234375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,7,1.40625,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,8,2.6875,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,9,2.75,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,10,0.77734375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,11,-0.6328125,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,12,0.984375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,13,-1.71875,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,14,0.37109375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,15,2.421875,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,16,5.15625,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,17,5.8125,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,18,5.90625,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,19,9.6875,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,20,10.6875,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,21,11.75,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,22,12.75,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,23,12.6875,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,24,11.9375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,25,11.0,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,26,10.625,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,27,9.4375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to the Sun is,the Sun,original,Venus,wrong,28,15.4375,15.4375,0.5691449545874383,0.018475587610020827,1.8145728337950433,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,0,-0.11767578125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,1,1.2734375,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,2,1.0390625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,3,-0.734375,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,4,-2.1875,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,5,2.03125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,6,0.052001953125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,7,0.625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,8,2.203125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,9,2.265625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,10,2.15625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,11,2.46875,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,12,3.3125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,13,0.5625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,14,1.265625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,15,2.5,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,16,4.3125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,17,5.46875,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,18,5.625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,19,9.0625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,20,10.8125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,21,12.625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,22,14.0,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,23,14.625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,24,13.375,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,25,12.4375,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,26,12.5625,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,27,10.8125,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to [MASK] is,the Sun,masked,Venus,wrong,28,15.25,15.25,0.5908044373460589,0.019448499014281737,1.7326189905909397,0.1875
The planet closest to the Sun is,the Sun,original,Mars,wrong,0,-0.0859375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,1,1.296875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,2,0.5234375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,3,1.4609375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,4,2.46875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,5,2.1875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,6,1.8828125,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,7,3.109375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,8,2.234375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,9,1.890625,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,10,2.125,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,11,0.88671875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,12,1.109375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,13,-0.453125,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,14,0.1435546875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,15,2.0625,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,16,3.125,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,17,5.46875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,18,7.3125,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,19,10.9375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,20,10.375,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,21,11.5,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,22,11.75,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,23,11.125,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,24,9.1875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,25,8.1875,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,26,8.5,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,27,7.28125,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to the Sun is,the Sun,original,Mars,wrong,28,13.75,13.75,0.42444773706896544,0.013545780723069722,1.7073871881192135,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,0,-0.0859375,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,1,-0.002899169921875,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,2,-0.12890625,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,3,0.6015625,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,4,2.03125,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,5,4.15625,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,6,0.75,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,7,2.9375,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,8,2.828125,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,9,2.453125,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,10,1.8359375,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
The planet closest to [MASK] is,the Sun,masked,Mars,wrong,11,1.359375,15.4375,0.5777221529354603,0.014774032553169605,1.750136906185277,-1.6875
